iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
KAZ,Kazakhstan,sugc,0,NA,sugarcane,NA,NA
KEN,Kenya,sugc,6888245.164243221,5709586,sugarcane,0.18712096532753078,1178659.1642432213
KIR,Kiribati,sugc,0,NA,sugarcane,NA,NA
XKO,Kosovo,sugc,0,NA,sugarcane,NA,NA
KWT,Kuwait,sugc,0,NA,sugarcane,NA,NA
KGZ,Kyrgyzstan,sugc,0,NA,sugarcane,NA,NA
LAO,Laos,sugc,2116913.513015747,818675,sugarcane,0.8844826223155228,1298238.513015747
LVA,Latvia,sugc,0,NA,sugarcane,NA,NA
LBN,Lebanon,sugc,61.45176696777344,85,sugarcane,0.32158346081830924,-23.548233032226562
LSO,Lesotho,sugc,0,NA,sugarcane,NA,NA
LBR,Liberia,sugc,272092.78697013855,265000,sugarcane,0.026411775180041272,7092.78697013855
LBY,Libya,sugc,0,NA,sugarcane,NA,NA
LIE,Liechtenstein,sugc,0,NA,sugarcane,NA,NA
LTU,Lithuania,sugc,0,NA,sugarcane,NA,NA
LUX,Luxembourg,sugc,0,NA,sugarcane,NA,NA
MAC,Macao,sugc,0,NA,sugarcane,NA,NA
MKD,Macedonia,sugc,0,NA,sugarcane,NA,NA
MDG,Madagascar,sugc,3004747.3575034738,2905554,sugarcane,0.033566260501265974,99193.35750347376
MWI,Malawi,sugc,2955017.1969435215,2500000,sugarcane,0.16682521081637297,455017.1969435215
MYS,Malaysia,sugc,34692.310477256775,200700,sugarcane,1.4104767414548371,-166007.68952274323
MDV,Maldives,sugc,0,NA,sugarcane,NA,NA
MLI,Mali,sugc,368840.4113111496,359000,sugarcane,0.027040024593915687,9840.411311149597
MLT,Malta,sugc,0,NA,sugarcane,NA,NA
MHL,Marshall Islands,sugc,0,NA,sugarcane,NA,NA
MTQ,Martinique,sugc,164687.71104431152,223393,sugarcane,0.30254164809023676,-58705.28895568848
MRT,Mauritania,sugc,0,NA,sugarcane,NA,NA
MUS,Mauritius,sugc,3360862.679260254,4365833,sugarcane,0.26012939099885996,-1004970.3207397461
MYT,Mayotte,sugc,0,NA,sugarcane,NA,NA
MEX,Mexico,sugc,55843889.96985221,50421620,sugarcane,0.10205136118747317,5422269.969852209
FSM,Micronesia,sugc,0,NA,sugarcane,NA,NA
MDA,Moldova,sugc,0,NA,sugarcane,NA,NA
MCO,Monaco,sugc,0,NA,sugarcane,NA,NA
MNG,Mongolia,sugc,0,NA,sugarcane,NA,NA
MNE,Montenegro,sugc,0,NA,sugarcane,NA,NA
MSR,Montserrat,sugc,0,NA,sugarcane,NA,NA
MAR,Morocco,sugc,496746.48082304,632280,sugarcane,0.24008917678911923,-135533.51917696
MOZ,Mozambique,sugc,2814148.079864025,2720400,sugarcane,0.03387741095071609,93748.07986402512
MMR,Myanmar,sugc,10965462.781962156,9249500,sugarcane,0.16977154996231927,1715962.7819621563
NAM,Namibia,sugc,0,NA,sugarcane,NA,NA
NRU,Nauru,sugc,0,NA,sugarcane,NA,NA
NPL,Nepal,sugc,4237606.636780262,2592500,sugarcane,0.48172209432904883,1645106.636780262
NLD,Netherlands,sugc,0,NA,sugarcane,NA,NA
NCL,New Caledonia,sugc,0,NA,sugarcane,NA,NA
NZL,New Zealand,sugc,0,NA,sugarcane,NA,NA
NIC,Nicaragua,sugc,6339275.130848885,4893928,sugarcane,0.2573348160828034,1445347.1308488846
NER,Niger,sugc,197058.97301578522,222457,sugarcane,0.12108252661578216,-25398.026984214783
NGA,Nigeria,sugc,1724943.982168913,849898,sugarcane,0.6796890746917368,875045.9821689129
NIU,Niue,sugc,0,NA,sugarcane,NA,NA
NFK,Norfolk Island,sugc,0,NA,sugarcane,NA,NA
PRK,North Korea,sugc,0,NA,sugarcane,NA,NA
MNP,Northern Mariana Islands,sugc,0,NA,sugarcane,NA,NA
NOR,Norway,sugc,0,NA,sugarcane,NA,NA
OMN,Oman,sugc,1028.490165233612,1139,sugarcane,0.10197032174720588,-110.50983476638794
PAK,Pakistan,sugc,78758757.91673851,49372900,sugarcane,0.45868223972929145,29385857.91673851
PLW,Palau,sugc,0,NA,sugarcane,NA,NA
PSE,Palestina,sugc,0,NA,sugarcane,NA,NA
PAN,Panama,sugc,2549767.1775225997,2229031,sugarcane,0.13423298729425487,320736.1775225997
PNG,Papua New Guinea,sugc,239204.69678756595,334086,sugarcane,0.33100590588370393,-94881.30321243405
PRY,Paraguay,sugc,6644560.081231117,5130941,sugarcane,0.25707934987898956,1513619.0812311172
PER,Peru,sugc,9870178.293014526,9854961,sugarcane,0.0015429338965343002,15217.293014526367
PHL,Philippines,sugc,37455203.23943305,17929269,sugarcane,0.705105003258687,19525934.23943305
PCN,Pitcairn Islands,sugc,0,NA,sugarcane,NA,NA
POL,Poland,sugc,0,NA,sugarcane,NA,NA
PRT,Portugal,sugc,5508.26639342308,5100,sugarcane,0.07697136898375737,408.26639342308044
PRI,Puerto Rico,sugc,0,0,sugarcane,NaN,0
QAT,Qatar,sugc,0,NA,sugarcane,NA,NA
COG,Republic of Congo,sugc,695283.0203672647,622733,sugarcane,0.11008973980004993,72550.02036726475
REU,Reunion,sugc,0,1877197,sugarcane,2,-1877197
ROU,Romania,sugc,0,NA,sugarcane,NA,NA
RUS,Russia,sugc,0,0,sugarcane,NaN,0
RWA,Rwanda,sugc,87999.503505826,115304,sugarcane,0.2686082238950845,-27304.496494174004
BLM,Saint-Barthélemy,sugc,0,NA,sugarcane,NA,NA
MAF,Saint-Martin,sugc,0,NA,sugarcane,NA,NA
SHN,Saint Helena,sugc,0,NA,sugarcane,NA,NA
KNA,Saint Kitts and Nevis,sugc,0,0,sugarcane,NaN,0
LCA,Saint Lucia,sugc,0,0,sugarcane,NaN,0
SPM,Saint Pierre and Miquelon,sugc,0,NA,sugarcane,NA,NA
VCT,Saint Vincent and the Grenadines,sugc,7052.675109863281,18000,sugarcane,0.8739445861273903,-10947.324890136719
WSM,Samoa,sugc,0,12,sugarcane,2,-12
SMR,San Marino,sugc,0,NA,sugarcane,NA,NA
STP,São Tomé and Príncipe,sugc,0,NA,sugarcane,NA,NA
SAU,Saudi Arabia,sugc,0,NA,sugarcane,NA,NA
SEN,Senegal,sugc,857209.8446655273,850000,sugarcane,0.008446348511936892,7209.844665527344
SRB,Serbia,sugc,0,NA,sugarcane,NA,NA
SYC,Seychelles,sugc,0,NA,sugarcane,NA,NA
SLE,Sierra Leone,sugc,76477.58671188354,76000,sugarcane,0.006264352973869878,477.5867118835449
SGP,Singapore,sugc,0,0,sugarcane,NaN,0
SXM,Sint Maarten,sugc,0,NA,sugarcane,NA,NA
SVK,Slovakia,sugc,0,NA,sugarcane,NA,NA
SVN,Slovenia,sugc,0,NA,sugarcane,NA,NA
SLB,Solomon Islands,sugc,0,NA,sugarcane,NA,NA
SOM,Somalia,sugc,209240.48860430717,230000,sugarcane,0.09452458019822564,-20759.511395692825
ZAF,South Africa,sugc,16123183.525009632,16015649,sugarcane,0.006691875003608264,107534.52500963211
KOR,South Korea,sugc,0,NA,sugarcane,NA,NA
SSD,South Sudan,sugc,776.6999945640564,NA,sugarcane,NA,NA
ESP,Spain,sugc,0,220,sugarcane,2,-220
LKA,Sri Lanka,sugc,760764.304476738,914850,sugarcane,0.18391546922414226,-154085.69552326202
SDN,Sudan,sugc,6769983.912576675,6728000,sugarcane,0.006220767908540345,41983.912576675415
SUR,Suriname,sugc,124794.28945159912,120000,sugarcane,0.039169945200433695,4794.289451599121
SJM,Svalbard and Jan Mayen,sugc,0,NA,sugarcane,NA,NA
SWZ,Swaziland,sugc,5543754.00378418,NA,sugarcane,NA,NA
SWE,Sweden,sugc,0,NA,sugarcane,NA,NA
CHE,Switzerland,sugc,0,NA,sugarcane,NA,NA
SYR,Syria,sugc,0,1,sugarcane,2,-1
TWN,Taiwan,sugc,425084.91625487804,712483,sugarcane,0.5052851432225677,-287398.08374512196
TJK,Tajikistan,sugc,0,NA,sugarcane,NA,NA
TZA,Tanzania,sugc,3153347.517575264,2800825,sugarcane,0.11841192593419272,352522.517575264
THA,Thailand,sugc,101164539.47640765,68807800,sugarcane,0.38072947134905794,32356739.476407647
TLS,Timor-Leste,sugc,0,NA,sugarcane,NA,NA
TGO,Togo,sugc,695.7000240311027,NA,sugarcane,NA,NA
TKL,Tokelau,sugc,0,NA,sugarcane,NA,NA
TON,Tonga,sugc,0,NA,sugarcane,NA,NA
TTO,Trinidad and Tobago,sugc,0,0,sugarcane,NaN,0
TUN,Tunisia,sugc,0,NA,sugarcane,NA,NA
TUR,Turkey,sugc,0,NA,sugarcane,NA,NA
TKM,Turkmenistan,sugc,0,NA,sugarcane,NA,NA
TCA,Turks and Caicos Islands,sugc,0,NA,sugarcane,NA,NA
TUV,Tuvalu,sugc,0,NA,sugarcane,NA,NA
UGA,Uganda,sugc,3567907.834791422,3550000,sugarcane,0.005031769224066287,17907.83479142189
UKR,Ukraine,sugc,0,0,sugarcane,NaN,0
ARE,United Arab Emirates,sugc,55.69999933242798,NA,sugarcane,NA,NA
GBR,United Kingdom,sugc,0,NA,sugarcane,NA,NA
USA,United States,sugc,30837993.193645954,24820574,sugarcane,0.21622616236994724,6017419.193645954
URY,Uruguay,sugc,401264.56808900833,313300,sugarcane,0.24620467349579303,87964.56808900833
UZB,Uzbekistan,sugc,0,NA,sugarcane,NA,NA
VUT,Vanuatu,sugc,0,NA,sugarcane,NA,NA
VEN,Venezuela,sugc,3401661.370666474,6842180,sugarcane,0.6717243082630208,-3440518.629333526
VNM,Vietnam,sugc,16659375.254437506,16161700,sugarcane,0.030326566121274108,497675.2544375062
VIR,"Virgin Islands, U.S.",sugc,0,0,sugarcane,NaN,0
WLF,Wallis and Futuna,sugc,3.4649999141693115,20,sugarcane,1.4093330616929642,-16.53500008583069
ESH,Western Sahara,sugc,0,NA,sugarcane,NA,NA
YEM,Yemen,sugc,0,0,sugarcane,NaN,0
ZMB,Zambia,sugc,4046651.533827737,3500000,sugarcane,0.14487260512225344,546651.533827737
ZWE,Zimbabwe,sugc,3488318.2974159718,2692000,sugarcane,0.25769491443472003,796318.2974159718
XMI,Madeira Island,sugc,0,NA,sugarcane,NA,NA
COD,Democratic Republic of the Congo,sugc,2100097.194742799,2078771,sugarcane,0.01020668456096706,21326.194742798805
AFG,Afghanistan,sunf,9690.334053397179,245,sunflower,1.901362148999418,9445.334053397179
ALA,Åland,sunf,0,NA,sunflower,NA,NA
ALB,Albania,sunf,1997.2567854821682,2600,sunflower,0.26221864152607477,-602.7432145178318
DZA,Algeria,sunf,185.78571467846632,70,sunflower,0.905333707349638,115.78571467846632
ASM,American Samoa,sunf,0,NA,sunflower,NA,NA
AND,Andorra,sunf,0,NA,sunflower,NA,NA
AGO,Angola,sunf,12244.327123463154,11000,sunflower,0.10706501563619042,1244.3271234631538
AIA,Anguilla,sunf,0,NA,sunflower,NA,NA
ATG,Antigua and Barbuda,sunf,0,NA,sunflower,NA,NA
ARG,Argentina,sunf,3756949.630016595,2232034,sunflower,0.5092402064262679,1524915.6300165951
ARM,Armenia,sunf,55.69999980926514,0,sunflower,2,55.69999980926514
ABW,Aruba,sunf,0,NA,sunflower,NA,NA
AUS,Australia,sunf,28339.939170211554,41000,sunflower,0.3651592713028283,-12660.060829788446
AUT,Austria,sunf,63796.76503196359,66498,sunflower,0.04146344586252185,-2701.234968036413
AZE,Azerbaijan,sunf,17772.940269991755,15492,sunflower,0.13713779441530444,2280.9402699917555
BHS,Bahamas,sunf,0,NA,sunflower,NA,NA
BHR,Bahrain,sunf,0,NA,sunflower,NA,NA
BGD,Bangladesh,sunf,18.699999928474426,NA,sunflower,NA,NA
BRB,Barbados,sunf,0,NA,sunflower,NA,NA
BLR,Belarus,sunf,6748.897336900234,2724,sunflower,0.8497711299418094,4024.897336900234
BEL,Belgium,sunf,7.000000104308128,NA,sunflower,NA,NA
BLZ,Belize,sunf,0,NA,sunflower,NA,NA
BEN,Benin,sunf,0,NA,sunflower,NA,NA
BMU,Bermuda,sunf,0,NA,sunflower,NA,NA
BTN,Bhutan,sunf,0,0,sunflower,NaN,0
BOL,Bolivia,sunf,147458.74783811718,246683,sunflower,0.5034952663915035,-99224.25216188282
BES,"Bonaire, Sint Eustatius and Saba",sunf,0,NA,sunflower,NA,NA
BIH,Bosnia and Herzegovina,sunf,2313.8330355733633,366,sunflower,1.4536973085389366,1947.8330355733633
BWA,Botswana,sunf,1907.1767990924418,4958,sunflower,0.8887821217687705,-3050.823200907558
BRA,Brazil,sunf,82732.50017990172,86608,sunflower,0.04577168268643447,-3875.499820098281
IOT,British Indian Ocean Territory,sunf,0,NA,sunflower,NA,NA
VGB,British Virgin Islands,sunf,0,NA,sunflower,NA,NA
BRN,Brunei,sunf,0,NA,sunflower,NA,NA
BGR,Bulgaria,sunf,1737562.9315616637,1536321,sunflower,0.12293773131148852,201241.93156166375
BFA,Burkina Faso,sunf,0,NA,sunflower,NA,NA
BDI,Burundi,sunf,0,NA,sunflower,NA,NA
KHM,Cambodia,sunf,0,NA,sunflower,NA,NA
CMR,Cameroon,sunf,0,NA,sunflower,NA,NA
CAN,Canada,sunf,47224.09673951566,67600,sunflower,0.354906397508323,-20375.903260484338
CPV,Cape Verde,sunf,0,NA,sunflower,NA,NA
CYM,Cayman Islands,sunf,0,NA,sunflower,NA,NA
CAF,Central African Republic,sunf,0,NA,sunflower,NA,NA
TCD,Chad,sunf,0,NA,sunflower,NA,NA
CHL,Chile,sunf,2010.6241340320557,7972,sunflower,1.1943504605457083,-5961.375865967944
CHN,China,sunf,2487292.4055842757,2298000,sunflower,0.07911424821746643,189292.40558427572
CXR,Christmas Island,sunf,0,NA,sunflower,NA,NA
CCK,Cocos Islands,sunf,0,NA,sunflower,NA,NA
COL,Colombia,sunf,0,0,sunflower,NaN,0
COM,Comoros,sunf,0,NA,sunflower,NA,NA
COK,Cook Islands,sunf,0,NA,sunflower,NA,NA
CRI,Costa Rica,sunf,0,NA,sunflower,NA,NA
CIV,Côte d'Ivoire,sunf,0,NA,sunflower,NA,NA
HRV,Croatia,sunf,138835.67315882444,61789,sunflower,0.7680677749723283,77046.67315882444
CUB,Cuba,sunf,0,NA,sunflower,NA,NA
CUW,Curaçao,sunf,0,NA,sunflower,NA,NA
CYP,Cyprus,sunf,0,NA,sunflower,NA,NA
CZE,Czech Republic,sunf,49465.54998033494,57358,sunflower,0.14776610627746367,-7892.450019665062
DNK,Denmark,sunf,0,NA,sunflower,NA,NA
DJI,Djibouti,sunf,0,NA,sunflower,NA,NA
DMA,Dominica,sunf,0,NA,sunflower,NA,NA
DOM,Dominican Republic,sunf,0,NA,sunflower,NA,NA
ECU,Ecuador,sunf,266.5658961683512,258,sunflower,0.03265898996072777,8.565896168351173
EGY,Egypt,sunf,16007.432533860207,39274,sunflower,0.8417498027710799,-23266.567466139793
SLV,El Salvador,sunf,0,NA,sunflower,NA,NA
GNQ,Equatorial Guinea,sunf,0,NA,sunflower,NA,NA
ERI,Eritrea,sunf,0,NA,sunflower,NA,NA
EST,Estonia,sunf,0,NA,sunflower,NA,NA
ETH,Ethiopia,sunf,2250.300042062998,NA,sunflower,NA,NA
FLK,Falkland Islands,sunf,0,NA,sunflower,NA,NA
FRO,Faroe Islands,sunf,0,NA,sunflower,NA,NA
FJI,Fiji,sunf,0,NA,sunflower,NA,NA
FIN,Finland,sunf,0,NA,sunflower,NA,NA
FRA,France,sunf,1245911.2521270514,1640837,sunflower,0.27361287745265234,-394925.74787294865
GUF,French Guiana,sunf,0,NA,sunflower,NA,NA
PYF,French Polynesia,sunf,0,NA,sunflower,NA,NA
GAB,Gabon,sunf,0,NA,sunflower,NA,NA
GMB,Gambia,sunf,0,NA,sunflower,NA,NA
GEO,Georgia,sunf,5278.528712615371,2610,sunflower,0.676559295106031,2668.5287126153708
DEU,Germany,sunf,39665.088093966246,47240,sunflower,0.17432608543802108,-7574.911906033754
GHA,Ghana,sunf,0,NA,sunflower,NA,NA
GIB,Gibraltar,sunf,0,NA,sunflower,NA,NA
GRC,Greece,sunf,206746.06342984736,116037,sunflower,0.5620435128534046,90709.06342984736
GRL,Greenland,sunf,0,NA,sunflower,NA,NA
GRD,Grenada,sunf,0,NA,sunflower,NA,NA
GLP,Guadeloupe,sunf,0,NA,sunflower,NA,NA
GUM,Guam,sunf,0,NA,sunflower,NA,NA
GTM,Guatemala,sunf,0,NA,sunflower,NA,NA
GGY,Guernsey,sunf,0,NA,sunflower,NA,NA
GIN,Guinea,sunf,0,NA,sunflower,NA,NA
GNB,Guinea-Bissau,sunf,0,NA,sunflower,NA,NA
GUY,Guyana,sunf,0,NA,sunflower,NA,NA
HTI,Haiti,sunf,0,NA,sunflower,NA,NA
HND,Honduras,sunf,0,NA,sunflower,NA,NA
HKG,Hong Kong,sunf,0,NA,sunflower,NA,NA
HUN,Hungary,sunf,2304794.0804324746,969718,sunflower,0.8154351229366343,1335076.0804324746
ISL,Iceland,sunf,0,NA,sunflower,NA,NA
IND,India,sunf,258974.70564767718,651000,sunflower,0.8616180030483324,-392025.2943523228
IDN,Indonesia,sunf,0,NA,sunflower,NA,NA
IRN,Iran,sunf,48915.502216249704,57966,sunflower,0.1693557368877307,-9050.497783750296
IRQ,Iraq,sunf,795.4968515317887,7500,sunflower,1.6164199127458423,-6704.503148468211
IRL,Ireland,sunf,0,NA,sunflower,NA,NA
IMN,Isle of Man,sunf,0,NA,sunflower,NA,NA
ISR,Israel,sunf,10700.07023780793,15490,sunflower,0.3657821241943321,-4789.9297621920705
ITA,Italy,sunf,321390.3369497955,212900,sunflower,0.40611004709220394,108490.33694979548
JAM,Jamaica,sunf,0,NA,sunflower,NA,NA
JPN,Japan,sunf,0,NA,sunflower,NA,NA
JEY,Jersey,sunf,0,NA,sunflower,NA,NA
JOR,Jordan,sunf,0,0,sunflower,NaN,0
KAZ,Kazakhstan,sunf,845495.1253648996,328900,sunflower,0.8797637425553634,516595.12536489964
KEN,Kenya,sunf,15570.86917705834,12000,sunflower,0.25903203516192747,3570.869177058339
KIR,Kiribati,sunf,0,NA,sunflower,NA,NA
XKO,Kosovo,sunf,849.4999959021807,NA,sunflower,NA,NA
KWT,Kuwait,sunf,0,NA,sunflower,NA,NA
KGZ,Kyrgyzstan,sunf,29508.477516651154,48823,sunflower,0.49314842757161326,-19314.522483348846
LAO,Laos,sunf,2979.100049212575,NA,sunflower,NA,NA
LVA,Latvia,sunf,5.000000074505806,NA,sunflower,NA,NA
LBN,Lebanon,sunf,0.20000000298023224,0,sunflower,2,0.20000000298023224
LSO,Lesotho,sunf,706.000001527369,NA,sunflower,NA,NA
LBR,Liberia,sunf,0,NA,sunflower,NA,NA
LBY,Libya,sunf,0,NA,sunflower,NA,NA
LIE,Liechtenstein,sunf,0,NA,sunflower,NA,NA
LTU,Lithuania,sunf,3.600000061094761,NA,sunflower,NA,NA
LUX,Luxembourg,sunf,0,NA,sunflower,NA,NA
MAC,Macao,sunf,0,NA,sunflower,NA,NA
MKD,Macedonia,sunf,6562.628154918551,7592,sunflower,0.145446681299608,-1029.3718450814486
MDG,Madagascar,sunf,0,NA,sunflower,NA,NA
MWI,Malawi,sunf,16380.361353814602,9175,sunflower,0.5639021302853987,7205.361353814602
MYS,Malaysia,sunf,0,NA,sunflower,NA,NA
MDV,Maldives,sunf,0,NA,sunflower,NA,NA
MLI,Mali,sunf,0,NA,sunflower,NA,NA
MLT,Malta,sunf,0,NA,sunflower,NA,NA
MHL,Marshall Islands,sunf,0,NA,sunflower,NA,NA
MTQ,Martinique,sunf,0,NA,sunflower,NA,NA
MRT,Mauritania,sunf,0,NA,sunflower,NA,NA
MUS,Mauritius,sunf,0,NA,sunflower,NA,NA
MYT,Mayotte,sunf,0,NA,sunflower,NA,NA
MEX,Mexico,sunf,5596.589876100421,3797,sunflower,0.3831527456141162,1799.589876100421
FSM,Micronesia,sunf,0,NA,sunflower,NA,NA
MDA,Moldova,sunf,649202.7908741832,382316,sunflower,0.5174637500263163,266886.7908741832
MCO,Monaco,sunf,0,NA,sunflower,NA,NA
MNG,Mongolia,sunf,1.400000013411045,NA,sunflower,NA,NA
MNE,Montenegro,sunf,0,NA,sunflower,NA,NA
MSR,Montserrat,sunf,0,NA,sunflower,NA,NA
MAR,Morocco,sunf,26716.64227643609,59340,sunflower,0.7581833745911044,-32623.35772356391
MOZ,Mozambique,sunf,10410.75,14400,sunflower,0.3215743175841117,-3989.25
MMR,Myanmar,sunf,330190.54961022735,782226,sunflower,0.8127089632892616,-452035.45038977265
NAM,Namibia,sunf,70.12500033527613,80,sunflower,0.13155703104306288,-9.874999664723873
NRU,Nauru,sunf,0,NA,sunflower,NA,NA
NPL,Nepal,sunf,170.8999954238534,NA,sunflower,NA,NA
NLD,Netherlands,sunf,0.5,NA,sunflower,NA,NA
NCL,New Caledonia,sunf,0,NA,sunflower,NA,NA
NZL,New Zealand,sunf,0,NA,sunflower,NA,NA
NIC,Nicaragua,sunf,0,NA,sunflower,NA,NA
NER,Niger,sunf,0,NA,sunflower,NA,NA
NGA,Nigeria,sunf,0,NA,sunflower,NA,NA
NIU,Niue,sunf,0,NA,sunflower,NA,NA
NFK,Norfolk Island,sunf,0,NA,sunflower,NA,NA
PRK,North Korea,sunf,16.19999983906746,NA,sunflower,NA,NA
MNP,Northern Mariana Islands,sunf,0,NA,sunflower,NA,NA
NOR,Norway,sunf,0,NA,sunflower,NA,NA
OMN,Oman,sunf,0,NA,sunflower,NA,NA
PAK,Pakistan,sunf,101355.28416492045,325478,sunflower,1.0501651307421598,-224122.71583507955
PLW,Palau,sunf,0,NA,sunflower,NA,NA
PSE,Palestina,sunf,0,1,sunflower,2,-1
PAN,Panama,sunf,0,NA,sunflower,NA,NA
PNG,Papua New Guinea,sunf,0,NA,sunflower,NA,NA
PRY,Paraguay,sunf,46834.468306966126,262293,sunflower,1.3939785608380928,-215458.53169303387
PER,Peru,sunf,0,NA,sunflower,NA,NA
PHL,Philippines,sunf,0,NA,sunflower,NA,NA
PCN,Pitcairn Islands,sunf,0,NA,sunflower,NA,NA
POL,Poland,sunf,3645.4534695520997,4507,sunflower,0.21135883416338816,-861.5465304479003
PRT,Portugal,sunf,36519.81986859441,7611,sunflower,1.3101419803517995,28908.819868594408
PRI,Puerto Rico,sunf,0,NA,sunflower,NA,NA
QAT,Qatar,sunf,0,NA,sunflower,NA,NA
COG,Republic of Congo,sunf,0,NA,sunflower,NA,NA
REU,Reunion,sunf,0,NA,sunflower,NA,NA
ROU,Romania,sunf,2242885.862923622,1262926,sunflower,0.5590487460478831,979959.8629236221
RUS,Russia,sunf,14763276.935015261,5344821,sunflower,0.936782381451845,9418455.935015261
RWA,Rwanda,sunf,286.89999387413263,NA,sunflower,NA,NA
BLM,Saint-Barthélemy,sunf,0,NA,sunflower,NA,NA
MAF,Saint-Martin,sunf,0,NA,sunflower,NA,NA
SHN,Saint Helena,sunf,0,NA,sunflower,NA,NA
KNA,Saint Kitts and Nevis,sunf,0,NA,sunflower,NA,NA
LCA,Saint Lucia,sunf,0,NA,sunflower,NA,NA
SPM,Saint Pierre and Miquelon,sunf,0,NA,sunflower,NA,NA
VCT,Saint Vincent and the Grenadines,sunf,0,NA,sunflower,NA,NA
WSM,Samoa,sunf,0,NA,sunflower,NA,NA
SMR,San Marino,sunf,0,NA,sunflower,NA,NA
STP,São Tomé and Príncipe,sunf,0,NA,sunflower,NA,NA
SAU,Saudi Arabia,sunf,0,NA,sunflower,NA,NA
SEN,Senegal,sunf,0,NA,sunflower,NA,NA
SRB,Serbia,sunf,395771.5993247852,378409,sunflower,0.04485413181350259,17362.599324785173
SYC,Seychelles,sunf,0,NA,sunflower,NA,NA
SLE,Sierra Leone,sunf,0,NA,sunflower,NA,NA
SGP,Singapore,sunf,0,NA,sunflower,NA,NA
SXM,Sint Maarten,sunf,0,NA,sunflower,NA,NA
SVK,Slovakia,sunf,294809.38732019067,150326,sunflower,0.6491660354842209,144483.38732019067
SVN,Slovenia,sunf,752.2689111828804,476,sunflower,0.44985085703556643,276.2689111828804
SLB,Solomon Islands,sunf,0,NA,sunflower,NA,NA
SOM,Somalia,sunf,0,NA,sunflower,NA,NA
ZAF,South Africa,sunf,1103523.5618703216,490000,sunflower,0.7700213245045814,613523.5618703216
KOR,South Korea,sunf,0,NA,sunflower,NA,NA
SSD,South Sudan,sunf,854.7825965881348,NA,sunflower,NA,NA
ESP,Spain,sunf,825960.7253884748,887000,sunflower,0.07126757047822263,-61039.27461152524
LKA,Sri Lanka,sunf,0,NA,sunflower,NA,NA
SDN,Sudan,sunf,136083.10102280974,46000,sunflower,0.989472394931641,90083.10102280974
SUR,Suriname,sunf,0,NA,sunflower,NA,NA
SJM,Svalbard and Jan Mayen,sunf,0,NA,sunflower,NA,NA
SWZ,Swaziland,sunf,5.300000108778477,NA,sunflower,NA,NA
SWE,Sweden,sunf,0,NA,sunflower,NA,NA
CHE,Switzerland,sunf,13129.877322733402,10600,sunflower,0.21322295841030417,2529.8773227334023
SYR,Syria,sunf,4853.61864342913,12712,sunflower,0.8947457548852683,-7858.38135657087
TWN,Taiwan,sunf,0,0,sunflower,NaN,0
TJK,Tajikistan,sunf,9710.185394093394,6834,sunflower,0.34769743273310394,2876.1853940933943
TZA,Tanzania,sunf,1330691.9816928506,313110,sunflower,1.2380834103203908,1017581.9816928506
THA,Thailand,sunf,37066.03553414345,23631,sunflower,0.4426916542435071,13435.035534143448
TLS,Timor-Leste,sunf,0,NA,sunflower,NA,NA
TGO,Togo,sunf,0,NA,sunflower,NA,NA
TKL,Tokelau,sunf,0,NA,sunflower,NA,NA
TON,Tonga,sunf,0,NA,sunflower,NA,NA
TTO,Trinidad and Tobago,sunf,0,NA,sunflower,NA,NA
TUN,Tunisia,sunf,6338.251211985946,9196,sunflower,0.36792874648622487,-2857.7487880140543
TUR,Turkey,sunf,1556964.7956171036,1320000,sunflower,0.16473249584291494,236964.79561710358
TKM,Turkmenistan,sunf,0.7000000178813934,NA,sunflower,NA,NA
TCA,Turks and Caicos Islands,sunf,0,NA,sunflower,NA,NA
TUV,Tuvalu,sunf,0,NA,sunflower,NA,NA
UGA,Uganda,sunf,221489.51019635797,275767,sunflower,0.2183078097145829,-54277.489803642035
UKR,Ukraine,sunf,14626124.910464525,6771500,sunflower,0.7341585753868612,7854624.910464525
ARE,United Arab Emirates,sunf,0,NA,sunflower,NA,NA
GBR,United Kingdom,sunf,0,NA,sunflower,NA,NA
USA,United States,sunf,1144340.6017925963,1240830,sunflower,0.08090775404902797,-96489.39820740372
URY,Uruguay,sunf,0,9100,sunflower,2,-9100
UZB,Uzbekistan,sunf,37109.71828517318,27200,sunflower,0.3081872708951952,9909.718285173178
VUT,Vanuatu,sunf,0,NA,sunflower,NA,NA
VEN,Venezuela,sunf,10683.420932553709,85792,sunflower,1.5570510777030961,-75108.57906744629
VNM,Vietnam,sunf,0,NA,sunflower,NA,NA
VIR,"Virgin Islands, U.S.",sunf,0,NA,sunflower,NA,NA
WLF,Wallis and Futuna,sunf,0,NA,sunflower,NA,NA
ESH,Western Sahara,sunf,0,NA,sunflower,NA,NA
YEM,Yemen,sunf,0,NA,sunflower,NA,NA
ZMB,Zambia,sunf,79616.69305419922,26417,sunflower,1.0034488382293003,53199.69305419922
ZWE,Zimbabwe,sunf,3230.9972771182656,11836,sunflower,1.142231934421314,-8605.002722881734
XMI,Madeira Island,sunf,0,NA,sunflower,NA,NA
COD,Democratic Republic of the Congo,sunf,65.19999922066927,NA,sunflower,NA,NA
AFG,Afghanistan,swpo,0,NA,sweet potato,NA,NA
ALA,Åland,swpo,0,NA,sweet potato,NA,NA
ALB,Albania,swpo,0,NA,sweet potato,NA,NA
DZA,Algeria,swpo,0,NA,sweet potato,NA,NA
