iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
LAO,Laos,soyb,25158.41749277711,19130,soybean,0.27223449534001837,6028.417492777109
LVA,Latvia,soyb,0,0,soybean,NaN,0
LBN,Lebanon,soyb,0,NA,soybean,NA,NA
LSO,Lesotho,soyb,332.2999982610345,NA,soybean,NA,NA
LBR,Liberia,soyb,3251.745013177395,3255,soybean,0.00100049619771888,-3.254986822605133
LBY,Libya,soyb,0,NA,soybean,NA,NA
LIE,Liechtenstein,soyb,0,NA,soybean,NA,NA
LTU,Lithuania,soyb,0,NA,soybean,NA,NA
LUX,Luxembourg,soyb,0,NA,soybean,NA,NA
MAC,Macao,soyb,0,NA,soybean,NA,NA
MKD,Macedonia,soyb,0.8226037129788892,1,soybean,0.1946624883487939,-0.17739628702111077
MDG,Madagascar,soyb,50.93617206811905,45,soybean,0.1237525312955805,5.936172068119049
MWI,Malawi,soyb,140296.92724585533,132417,soybean,0.05778896094845548,7879.927245855331
MYS,Malaysia,soyb,3.1000000089406967,0,soybean,2,3.1000000089406967
MDV,Maldives,soyb,0,NA,soybean,NA,NA
MLI,Mali,soyb,13105.671650886536,11769,soybean,0.10747250614171597,1336.6716508865356
MLT,Malta,soyb,0,NA,soybean,NA,NA
MHL,Marshall Islands,soyb,0,NA,soybean,NA,NA
MTQ,Martinique,soyb,0,NA,soybean,NA,NA
MRT,Mauritania,soyb,0.4000000059604645,NA,soybean,NA,NA
MUS,Mauritius,soyb,0,NA,soybean,NA,NA
MYT,Mayotte,soyb,0,NA,soybean,NA,NA
MEX,Mexico,soyb,499621.61427259445,509114,soybean,0.01882036401431225,-9492.385727405548
FSM,Micronesia,soyb,0,NA,soybean,NA,NA
MDA,Moldova,soyb,30761.221033900976,42125,soybean,0.3118224214372009,-11363.778966099024
MCO,Monaco,soyb,0,NA,soybean,NA,NA
MNG,Mongolia,soyb,0,NA,soybean,NA,NA
MNE,Montenegro,soyb,0,NA,soybean,NA,NA
MSR,Montserrat,soyb,0,NA,soybean,NA,NA
MAR,Morocco,soyb,993.6000024527311,1000,soybean,0.0064205432778841635,-6.3999975472688675
MOZ,Mozambique,soyb,122.00000078976154,NA,soybean,NA,NA
MMR,Myanmar,soyb,144092.83800349012,149185,soybean,0.03472585607678464,-5092.16199650988
NAM,Namibia,soyb,0,NA,soybean,NA,NA
NRU,Nauru,soyb,0,NA,soybean,NA,NA
NPL,Nepal,soyb,31353.448456317186,28917,soybean,0.08085051691901962,2436.4484563171864
NLD,Netherlands,soyb,0.20000000298023224,0,soybean,2,0.20000000298023224
NCL,New Caledonia,soyb,0,NA,soybean,NA,NA
NZL,New Zealand,soyb,0,0,soybean,NaN,0
NIC,Nicaragua,soyb,5254.914120540023,5693,soybean,0.08003093094017948,-438.08587945997715
NER,Niger,soyb,100.20000076293945,NA,soybean,NA,NA
NGA,Nigeria,soyb,721022.024735868,614632,soybean,0.15930775899381147,106390.02473586798
NIU,Niue,soyb,0,NA,soybean,NA,NA
NFK,Norfolk Island,soyb,0,NA,soybean,NA,NA
PRK,North Korea,soyb,296510.9056429714,298880,soybean,0.00795811402080515,-2369.0943570286036
MNP,Northern Mariana Islands,soyb,0,NA,soybean,NA,NA
NOR,Norway,soyb,0,NA,soybean,NA,NA
OMN,Oman,soyb,0,NA,soybean,NA,NA
PAK,Pakistan,soyb,45.490197256207466,40,soybean,0.12844039275646474,5.490197256207466
PLW,Palau,soyb,0,NA,soybean,NA,NA
PSE,Palestina,soyb,0,NA,soybean,NA,NA
PAN,Panama,soyb,85.20769342035055,88,soybean,0.03224229275858914,-2.7923065796494484
PNG,Papua New Guinea,soyb,0,NA,soybean,NA,NA
PRY,Paraguay,soyb,8010874.050991803,9163030,soybean,0.13417519343153184,-1152155.9490081966
PER,Peru,soyb,1630.9164951816201,1371,soybean,0.17316703885588583,259.9164951816201
PHL,Philippines,soyb,523.2315334901214,544,soybean,0.03892026398800345,-20.768466509878635
PCN,Pitcairn Islands,soyb,0,NA,soybean,NA,NA
POL,Poland,soyb,15830.816272735596,14747,soybean,0.07088905650217865,1083.8162727355957
PRT,Portugal,soyb,1.7000000476837158,NA,soybean,NA,NA
PRI,Puerto Rico,soyb,0,NA,soybean,NA,NA
QAT,Qatar,soyb,0,NA,soybean,NA,NA
COG,Republic of Congo,soyb,34.0000005364418,NA,soybean,NA,NA
REU,Reunion,soyb,0,NA,soybean,NA,NA
ROU,Romania,soyb,220375.67058253288,263380,soybean,0.17779359305775913,-43004.32941746712
RUS,Russia,soyb,3375739.603531003,3142693,soybean,0.0715038776054117,233046.603531003
RWA,Rwanda,soyb,19011.775034740567,21942,soybean,0.14309913861536624,-2930.224965259433
BLM,Saint-Barthélemy,soyb,0,NA,soybean,NA,NA
MAF,Saint-Martin,soyb,0,NA,soybean,NA,NA
SHN,Saint Helena,soyb,0,NA,soybean,NA,NA
KNA,Saint Kitts and Nevis,soyb,0,NA,soybean,NA,NA
LCA,Saint Lucia,soyb,0,NA,soybean,NA,NA
SPM,Saint Pierre and Miquelon,soyb,0,NA,soybean,NA,NA
VCT,Saint Vincent and the Grenadines,soyb,0,NA,soybean,NA,NA
WSM,Samoa,soyb,0,NA,soybean,NA,NA
SMR,San Marino,soyb,0,NA,soybean,NA,NA
STP,São Tomé and Príncipe,soyb,0,NA,soybean,NA,NA
SAU,Saudi Arabia,soyb,0,NA,soybean,NA,NA
SEN,Senegal,soyb,0.20000000298023224,0,soybean,2,0.20000000298023224
SRB,Serbia,soyb,443662.8003019169,576446,soybean,0.2603314463296148,-132783.1996980831
SYC,Seychelles,soyb,0,NA,soybean,NA,NA
SLE,Sierra Leone,soyb,14.800000011920929,NA,soybean,NA,NA
SGP,Singapore,soyb,0,NA,soybean,NA,NA
SXM,Sint Maarten,soyb,0,NA,soybean,NA,NA
SVK,Slovakia,soyb,97882.64946198463,92484,soybean,0.056718437575513675,5398.649461984634
SVN,Slovenia,soyb,30184.81019115448,7387,soybean,1.2135593188172638,22797.81019115448
SLB,Solomon Islands,soyb,0,NA,soybean,NA,NA
SOM,Somalia,soyb,0,NA,soybean,NA,NA
ZAF,South Africa,soyb,782641.9365555048,742000,soybean,0.05331341816206854,40641.9365555048
KOR,South Korea,soyb,88156.88249607384,75448,soybean,0.15536067508717324,12708.882496073842
SSD,South Sudan,soyb,4.999999962747097,NA,soybean,NA,NA
ESP,Spain,soyb,3301.8833305835724,2869,soybean,0.14029865981687104,432.8833305835724
LKA,Sri Lanka,soyb,6604.792723506689,9830,soybean,0.3924853000281891,-3225.207276493311
SDN,Sudan,soyb,0,NA,soybean,NA,NA
SUR,Suriname,soyb,6.166666746139526,7,soybean,0.12658226564514627,-0.8333332538604736
SJM,Svalbard and Jan Mayen,soyb,0,NA,soybean,NA,NA
SWZ,Swaziland,soyb,16.19999998807907,NA,soybean,NA,NA
SWE,Sweden,soyb,0,NA,soybean,NA,NA
CHE,Switzerland,soyb,4527.649472951889,4500,soybean,0.00612550875723094,27.649472951889038
SYR,Syria,soyb,209.78074378613383,300,soybean,0.3539531742364732,-90.21925621386617
TWN,Taiwan,soyb,3199.04506111145,3061,soybean,0.04410353592149407,138.0450611114502
TJK,Tajikistan,soyb,48.21818196773529,24,soybean,0.6706948668011382,24.21818196773529
TZA,Tanzania,soyb,6075.8152477145195,5832,soybean,0.04095045860932638,243.8152477145195
THA,Thailand,soyb,57847.1149225682,52000,soybean,0.10645914417852237,5847.114922568202
TLS,Timor-Leste,soyb,3370.914387345314,1005,soybean,1.081334860749237,2365.914387345314
TGO,Togo,soyb,1078.2911912947893,1582,soybean,0.37868697257915646,-503.7088087052107
TKL,Tokelau,soyb,0,NA,soybean,NA,NA
TON,Tonga,soyb,0,NA,soybean,NA,NA
TTO,Trinidad and Tobago,soyb,0,NA,soybean,NA,NA
TUN,Tunisia,soyb,0,NA,soybean,NA,NA
TUR,Turkey,soyb,144388.91815549135,165000,soybean,0.13323736329916006,-20611.081844508648
TKM,Turkmenistan,soyb,0,NA,soybean,NA,NA
TCA,Turks and Caicos Islands,soyb,0,NA,soybean,NA,NA
TUV,Tuvalu,soyb,0,NA,soybean,NA,NA
UGA,Uganda,soyb,184519.30471114814,26000,soybean,1.5059835479568129,158519.30471114814
UKR,Ukraine,soyb,4227917.636668742,4276990,soybean,0.011539775721886449,-49072.3633312583
ARE,United Arab Emirates,soyb,0,NA,soybean,NA,NA
GBR,United Kingdom,soyb,0,NA,soybean,NA,NA
USA,United States,soyb,114419539.96425566,116931500,soybean,0.021715571593129156,-2511960.035744339
URY,Uruguay,soyb,1788617.307393998,2208000,soybean,0.20986882673510784,-419382.6926060021
UZB,Uzbekistan,soyb,16.00000037997961,232,soybean,1.7419354781376646,-215.9999996200204
VUT,Vanuatu,soyb,0,NA,soybean,NA,NA
VEN,Venezuela,soyb,8051.433223080821,8000,soybean,0.006408552104476753,51.433223080821335
VNM,Vietnam,soyb,141227.56620504335,160696,soybean,0.12896266455553976,-19468.433794956654
VIR,"Virgin Islands, U.S.",soyb,0,NA,soybean,NA,NA
WLF,Wallis and Futuna,soyb,0,NA,soybean,NA,NA
ESH,Western Sahara,soyb,0,NA,soybean,NA,NA
YEM,Yemen,soyb,0,NA,soybean,NA,NA
ZMB,Zambia,soyb,277100.4373923093,267490,soybean,0.0352941834172758,9610.437392309308
ZWE,Zimbabwe,soyb,55854.89051166922,47755,soybean,0.15635361588876415,8099.8905116692185
XMI,Madeira Island,soyb,0,NA,soybean,NA,NA
COD,Democratic Republic of the Congo,soyb,24102.018409878016,24000,soybean,0.004241751728948882,102.01840987801552
AFG,Afghanistan,sugb,1862.0972784906626,1582,sugarbeet,0.162653523313611,280.0972784906626
ALA,Åland,sugb,7249.799910068512,NA,sugarbeet,NA,NA
ALB,Albania,sugb,33278.43159908056,33361,sugarbeet,0.0024780643813467527,-82.56840091943741
DZA,Algeria,sugb,14.100000381469727,0,sugarbeet,2,14.100000381469727
ASM,American Samoa,sugb,0,NA,sugarbeet,NA,NA
AND,Andorra,sugb,0,NA,sugarbeet,NA,NA
AGO,Angola,sugb,0,NA,sugarbeet,NA,NA
AIA,Anguilla,sugb,0,NA,sugarbeet,NA,NA
ATG,Antigua and Barbuda,sugb,0,NA,sugarbeet,NA,NA
ARG,Argentina,sugb,700.5999751091003,NA,sugarbeet,NA,NA
ARM,Armenia,sugb,67536.4206290245,54222,sugarbeet,0.2187022558315058,13314.420629024506
ABW,Aruba,sugb,0,NA,sugarbeet,NA,NA
AUS,Australia,sugb,0,NA,sugarbeet,NA,NA
AUT,Austria,sugb,3617834.9519624114,3534415,sugarbeet,0.023326911817315027,83419.9519624114
AZE,Azerbaijan,sugb,294065.5902034342,312605,sugarbeet,0.06111853811917591,-18539.40979656577
BHS,Bahamas,sugb,0,NA,sugarbeet,NA,NA
BHR,Bahrain,sugb,0,NA,sugarbeet,NA,NA
BGD,Bangladesh,sugb,0,NA,sugarbeet,NA,NA
BRB,Barbados,sugb,0,NA,sugarbeet,NA,NA
BLR,Belarus,sugb,4624920.243473142,4278728,sugarbeet,0.07776413308486667,346192.2434731424
BEL,Belgium,sugb,4576742.111014605,4021110,sugarbeet,0.1292490505396786,555632.1110146046
BLZ,Belize,sugb,0,NA,sugarbeet,NA,NA
BEN,Benin,sugb,0,NA,sugarbeet,NA,NA
BMU,Bermuda,sugb,0,NA,sugarbeet,NA,NA
BTN,Bhutan,sugb,0,NA,sugarbeet,NA,NA
BOL,Bolivia,sugb,0,NA,sugarbeet,NA,NA
BES,"Bonaire, Sint Eustatius and Saba",sugb,0,NA,sugarbeet,NA,NA
BIH,Bosnia and Herzegovina,sugb,34923.03134012222,824,sugarbeet,1.9077965392807152,34099.03134012222
BWA,Botswana,sugb,0,NA,sugarbeet,NA,NA
BRA,Brazil,sugb,0,NA,sugarbeet,NA,NA
IOT,British Indian Ocean Territory,sugb,0,NA,sugarbeet,NA,NA
VGB,British Virgin Islands,sugb,0,NA,sugarbeet,NA,NA
BRN,Brunei,sugb,0,NA,sugarbeet,NA,NA
BGR,Bulgaria,sugb,101.40000122785568,0,sugarbeet,2,101.40000122785568
BFA,Burkina Faso,sugb,11.00000011920929,NA,sugarbeet,NA,NA
BDI,Burundi,sugb,0,NA,sugarbeet,NA,NA
KHM,Cambodia,sugb,0,NA,sugarbeet,NA,NA
CMR,Cameroon,sugb,0,NA,sugarbeet,NA,NA
CAN,Canada,sugb,688010.0223522186,526200,sugarbeet,0.26652723890180624,161810.02235221863
CPV,Cape Verde,sugb,0,NA,sugarbeet,NA,NA
CYM,Cayman Islands,sugb,0,NA,sugarbeet,NA,NA
CAF,Central African Republic,sugb,0,NA,sugarbeet,NA,NA
TCD,Chad,sugb,0,NA,sugarbeet,NA,NA
CHL,Chile,sugb,1704975.379948616,1646681,sugarbeet,0.034785415532071776,58294.37994861603
CHN,China,sugb,8454041.82214988,8545000,sugarbeet,0.010701565276649954,-90958.17785011977
CXR,Christmas Island,sugb,0,NA,sugarbeet,NA,NA
CCK,Cocos Islands,sugb,0,NA,sugarbeet,NA,NA
COL,Colombia,sugb,35998.448972940445,29767,sugarbeet,0.18950525147344188,6231.448972940445
COM,Comoros,sugb,0,NA,sugarbeet,NA,NA
COK,Cook Islands,sugb,0,NA,sugarbeet,NA,NA
CRI,Costa Rica,sugb,0,NA,sugarbeet,NA,NA
CIV,Côte d'Ivoire,sugb,2.200000047683716,NA,sugarbeet,NA,NA
HRV,Croatia,sugb,1120133.3987357616,1169622,sugarbeet,0.043226102920479986,-49488.60126423836
CUB,Cuba,sugb,0,NA,sugarbeet,NA,NA
CUW,Curaçao,sugb,0,NA,sugarbeet,NA,NA
CYP,Cyprus,sugb,0,NA,sugarbeet,NA,NA
CZE,Czech Republic,sugb,4515214.011116266,4118356,sugarbeet,0.09193369848284928,396858.01111626625
DNK,Denmark,sugb,2288895.6178970337,2350400,sugarbeet,0.02651453460551233,-61504.38210296631
DJI,Djibouti,sugb,0,NA,sugarbeet,NA,NA
DMA,Dominica,sugb,0,NA,sugarbeet,NA,NA
DOM,Dominican Republic,sugb,0,0,sugarbeet,NaN,0
ECU,Ecuador,sugb,4467.221124440432,4492,sugarbeet,0.005531479849732144,-24.778875559568405
EGY,Egypt,sugb,9764149.834768295,11209160,sugarbeet,0.1377951478918462,-1445010.1652317047
SLV,El Salvador,sugb,0,NA,sugarbeet,NA,NA
GNQ,Equatorial Guinea,sugb,0,NA,sugarbeet,NA,NA
ERI,Eritrea,sugb,0,NA,sugarbeet,NA,NA
EST,Estonia,sugb,79.70000195503235,0,sugarbeet,2,79.70000195503235
ETH,Ethiopia,sugb,0,NA,sugarbeet,NA,NA
FLK,Falkland Islands,sugb,0,NA,sugarbeet,NA,NA
FRO,Faroe Islands,sugb,0,NA,sugarbeet,NA,NA
FJI,Fiji,sugb,0,NA,sugarbeet,NA,NA
FIN,Finland,sugb,466251.0949630141,433600,sugarbeet,0.07256999551543838,32651.094963014126
FRA,France,sugb,37959943.82226175,34573877,sugarbeet,0.09336518561621159,3386066.8222617507
GUF,French Guiana,sugb,0,NA,sugarbeet,NA,NA
PYF,French Polynesia,sugb,0,NA,sugarbeet,NA,NA
GAB,Gabon,sugb,0,NA,sugarbeet,NA,NA
GMB,Gambia,sugb,0,NA,sugarbeet,NA,NA
GEO,Georgia,sugb,27.999999284744263,0,sugarbeet,2,27.999999284744263
DEU,Germany,sugb,30361086.771116495,27065500,sugarbeet,0.11477564509454902,3295586.771116495
GHA,Ghana,sugb,0,NA,sugarbeet,NA,NA
GIB,Gibraltar,sugb,0,NA,sugarbeet,NA,NA
GRC,Greece,sugb,314932.6427641213,313890,sugarbeet,0.0033161743652809317,1042.642764121294
GRL,Greenland,sugb,0,NA,sugarbeet,NA,NA
GRD,Grenada,sugb,0,NA,sugarbeet,NA,NA
GLP,Guadeloupe,sugb,0,NA,sugarbeet,NA,NA
GUM,Guam,sugb,0,NA,sugarbeet,NA,NA
GTM,Guatemala,sugb,0,NA,sugarbeet,NA,NA
GGY,Guernsey,sugb,0,NA,sugarbeet,NA,NA
GIN,Guinea,sugb,2.200000047683716,NA,sugarbeet,NA,NA
GNB,Guinea-Bissau,sugb,0,NA,sugarbeet,NA,NA
GUY,Guyana,sugb,0,NA,sugarbeet,NA,NA
HTI,Haiti,sugb,0,NA,sugarbeet,NA,NA
HND,Honduras,sugb,0,NA,sugarbeet,NA,NA
HKG,Hong Kong,sugb,0,NA,sugarbeet,NA,NA
HUN,Hungary,sugb,1107364.1661452055,1121247,sugarbeet,0.01245873130825906,-13882.833854794502
ISL,Iceland,sugb,0,NA,sugarbeet,NA,NA
IND,India,sugb,0,NA,sugarbeet,NA,NA
IDN,Indonesia,sugb,0,NA,sugarbeet,NA,NA
IRN,Iran,sugb,5550790.646356821,5965628,sugarbeet,0.07204277065325534,-414837.35364317894
IRQ,Iraq,sugb,18153.981648027897,29649,sugarbeet,0.48093311152051654,-11495.018351972103
IRL,Ireland,sugb,0,72000,sugarbeet,2,-72000
IMN,Isle of Man,sugb,0,NA,sugarbeet,NA,NA
ISR,Israel,sugb,5621.400029659271,0,sugarbeet,2,5621.400029659271
ITA,Italy,sugb,1991044.0999890864,2046297,sugarbeet,0.027370934802146377,-55252.90001091361
JAM,Jamaica,sugb,0,NA,sugarbeet,NA,NA
JPN,Japan,sugb,3530774.412429571,3189000,sugarbeet,0.10172198989221745,341774.41242957115
JEY,Jersey,sugb,0,NA,sugarbeet,NA,NA
JOR,Jordan,sugb,759.79998779296875,NA,sugarbeet,NA,NA
KAZ,Kazakhstan,sugb,403094.6973876953,345020,sugarbeet,0.155256132757406,58074.69738769531
KEN,Kenya,sugb,0,NA,sugarbeet,NA,NA
KIR,Kiribati,sugb,0,NA,sugarbeet,NA,NA
XKO,Kosovo,sugb,0,NA,sugarbeet,NA,NA
KWT,Kuwait,sugb,0,NA,sugarbeet,NA,NA
KGZ,Kyrgyzstan,sugb,594513.9509555101,705183,sugarbeet,0.170299774825398,-110669.04904448986
LAO,Laos,sugb,0,NA,sugarbeet,NA,NA
LVA,Latvia,sugb,171660.89989089966,0,sugarbeet,2,171660.89989089966
LBN,Lebanon,sugb,14115.39362180233,3645,sugarbeet,1.179072248595782,10470.39362180233
LSO,Lesotho,sugb,0,NA,sugarbeet,NA,NA
LBR,Liberia,sugb,0,NA,sugarbeet,NA,NA
LBY,Libya,sugb,0,NA,sugarbeet,NA,NA
LIE,Liechtenstein,sugb,0,NA,sugarbeet,NA,NA
LTU,Lithuania,sugb,1000119.8735516071,933512,sugarbeet,0.06889405833931028,66607.87355160713
LUX,Luxembourg,sugb,0,NA,sugarbeet,NA,NA
MAC,Macao,sugb,0,NA,sugarbeet,NA,NA
MKD,Macedonia,sugb,7409.10532361269,7667,sugarbeet,0.034212373932329454,-257.89467638731
MDG,Madagascar,sugb,0,NA,sugarbeet,NA,NA
MWI,Malawi,sugb,0,NA,sugarbeet,NA,NA
MYS,Malaysia,sugb,0,NA,sugarbeet,NA,NA
MDV,Maldives,sugb,0,NA,sugarbeet,NA,NA
MLI,Mali,sugb,6263.802225589752,6277,sugarbeet,0.0021047735500233766,-13.197774410247803
MLT,Malta,sugb,0,NA,sugarbeet,NA,NA
MHL,Marshall Islands,sugb,0,NA,sugarbeet,NA,NA
MTQ,Martinique,sugb,0,NA,sugarbeet,NA,NA
MRT,Mauritania,sugb,9.899999856948853,NA,sugarbeet,NA,NA
MUS,Mauritius,sugb,0,NA,sugarbeet,NA,NA
MYT,Mayotte,sugb,0,NA,sugarbeet,NA,NA
MEX,Mexico,sugb,854.7100665569305,844,sugarbeet,0.012609646304902973,10.710066556930542
FSM,Micronesia,sugb,0,NA,sugarbeet,NA,NA
MDA,Moldova,sugb,463345.01264460385,664796,sugarbeet,0.357137955446105,-201450.98735539615
MCO,Monaco,sugb,0,NA,sugarbeet,NA,NA
MNG,Mongolia,sugb,43.39999985694885,NA,sugarbeet,NA,NA
MNE,Montenegro,sugb,107.89999961853027,NA,sugarbeet,NA,NA
MSR,Montserrat,sugb,0,NA,sugarbeet,NA,NA
MAR,Morocco,sugb,4741469.7562407255,4218923,sugarbeet,0.1166347883304072,522546.7562407255
MOZ,Mozambique,sugb,0,NA,sugarbeet,NA,NA
MMR,Myanmar,sugb,0,NA,sugarbeet,NA,NA
NAM,Namibia,sugb,0,NA,sugarbeet,NA,NA
NRU,Nauru,sugb,0,NA,sugarbeet,NA,NA
NPL,Nepal,sugb,0,NA,sugarbeet,NA,NA
NLD,Netherlands,sugb,5740922.144135952,5502200,sugarbeet,0.04246545418177489,238722.144135952
NCL,New Caledonia,sugb,0,NA,sugarbeet,NA,NA
NZL,New Zealand,sugb,0,NA,sugarbeet,NA,NA
NIC,Nicaragua,sugb,0,0,sugarbeet,NaN,0
NER,Niger,sugb,0,NA,sugarbeet,NA,NA
NGA,Nigeria,sugb,0,NA,sugarbeet,NA,NA
NIU,Niue,sugb,0,NA,sugarbeet,NA,NA
NFK,Norfolk Island,sugb,0,NA,sugarbeet,NA,NA
PRK,North Korea,sugb,0,NA,sugarbeet,NA,NA
MNP,Northern Mariana Islands,sugb,0,NA,sugarbeet,NA,NA
NOR,Norway,sugb,0,NA,sugarbeet,NA,NA
OMN,Oman,sugb,0,NA,sugarbeet,NA,NA
PAK,Pakistan,sugb,139123.13916015625,133100,sugarbeet,0.04425148559184511,6023.13916015625
PLW,Palau,sugb,0,NA,sugarbeet,NA,NA
PSE,Palestina,sugb,0,0,sugarbeet,NaN,0
PAN,Panama,sugb,0,NA,sugarbeet,NA,NA
PNG,Papua New Guinea,sugb,0,NA,sugarbeet,NA,NA
PRY,Paraguay,sugb,0,NA,sugarbeet,NA,NA
PER,Peru,sugb,0,NA,sugarbeet,NA,NA
PHL,Philippines,sugb,0,NA,sugarbeet,NA,NA
PCN,Pitcairn Islands,sugb,0,NA,sugarbeet,NA,NA
POL,Poland,sugb,14677357.055878997,13523781,sugarbeet,0.08181060307518438,1153576.0558789968
PRT,Portugal,sugb,17421.3393561244,9657,sugarbeet,0.5734723428944924,7764.339356124401
PRI,Puerto Rico,sugb,0,NA,sugarbeet,NA,NA
QAT,Qatar,sugb,0,NA,sugarbeet,NA,NA
COG,Republic of Congo,sugb,0,0,sugarbeet,NaN,0
REU,Reunion,sugb,0,NA,sugarbeet,NA,NA
ROU,Romania,sugb,932409.1042037904,1012186,sugarbeet,0.08204987827414491,-79776.89579620957
RUS,Russia,sugb,72853583.18363392,51324953,sugarbeet,0.3467367364002038,21528630.183633924
RWA,Rwanda,sugb,0,NA,sugarbeet,NA,NA
BLM,Saint-Barthélemy,sugb,0,NA,sugarbeet,NA,NA
MAF,Saint-Martin,sugb,0,NA,sugarbeet,NA,NA
SHN,Saint Helena,sugb,0,NA,sugarbeet,NA,NA
KNA,Saint Kitts and Nevis,sugb,0,NA,sugarbeet,NA,NA
LCA,Saint Lucia,sugb,0,NA,sugarbeet,NA,NA
SPM,Saint Pierre and Miquelon,sugb,0,NA,sugarbeet,NA,NA
VCT,Saint Vincent and the Grenadines,sugb,0,NA,sugarbeet,NA,NA
WSM,Samoa,sugb,0,NA,sugarbeet,NA,NA
SMR,San Marino,sugb,0,NA,sugarbeet,NA,NA
STP,São Tomé and Príncipe,sugb,0,NA,sugarbeet,NA,NA
SAU,Saudi Arabia,sugb,0,NA,sugarbeet,NA,NA
SEN,Senegal,sugb,1.100000023841858,NA,sugarbeet,NA,NA
SRB,Serbia,sugb,2980543.2844957113,2683860,sugarbeet,0.10475358818740052,296683.2844957113
SYC,Seychelles,sugb,0,NA,sugarbeet,NA,NA
SLE,Sierra Leone,sugb,0,NA,sugarbeet,NA,NA
SGP,Singapore,sugb,0,NA,sugarbeet,NA,NA
SXM,Sint Maarten,sugb,0,NA,sugarbeet,NA,NA
SVK,Slovakia,sugb,1563318.6244140863,1506939,sugarbeet,0.036726315059535476,56379.62441408634
SVN,Slovenia,sugb,356.30000019073486,0,sugarbeet,2,356.30000019073486
SLB,Solomon Islands,sugb,0,NA,sugarbeet,NA,NA
SOM,Somalia,sugb,0,NA,sugarbeet,NA,NA
ZAF,South Africa,sugb,0,NA,sugarbeet,NA,NA
KOR,South Korea,sugb,0,NA,sugarbeet,NA,NA
SSD,South Sudan,sugb,0,NA,sugarbeet,NA,NA
ESP,Spain,sugb,3396747.066052258,3014358,sugarbeet,0.11928959582243137,382389.066052258
LKA,Sri Lanka,sugb,0,NA,sugarbeet,NA,NA
SDN,Sudan,sugb,0,NA,sugarbeet,NA,NA
SUR,Suriname,sugb,0,NA,sugarbeet,NA,NA
SJM,Svalbard and Jan Mayen,sugb,0,NA,sugarbeet,NA,NA
SWZ,Swaziland,sugb,0,NA,sugarbeet,NA,NA
SWE,Sweden,sugb,2263773.1045321226,1988400,sugarbeet,0.12952111673846006,275373.1045321226
CHE,Switzerland,sugb,1577239.628257513,1277407,sugarbeet,0.21006637058999628,299832.62825751305
SYR,Syria,sugb,60964.19331870228,65300,sugarbeet,0.06867832545928124,-4335.8066812977195
TWN,Taiwan,sugb,0,NA,sugarbeet,NA,NA
TJK,Tajikistan,sugb,0,NA,sugarbeet,NA,NA
TZA,Tanzania,sugb,0,NA,sugarbeet,NA,NA
THA,Thailand,sugb,0,NA,sugarbeet,NA,NA
TLS,Timor-Leste,sugb,0,NA,sugarbeet,NA,NA
TGO,Togo,sugb,0,NA,sugarbeet,NA,NA
TKL,Tokelau,sugb,0,NA,sugarbeet,NA,NA
TON,Tonga,sugb,0,NA,sugarbeet,NA,NA
TTO,Trinidad and Tobago,sugb,0,NA,sugarbeet,NA,NA
TUN,Tunisia,sugb,0,76361,sugarbeet,2,-76361
TUR,Turkey,sugb,18708420.771908447,19592731,sugarbeet,0.046176691153196094,-884310.2280915529
TKM,Turkmenistan,sugb,240464.16064095497,243425,sugarbeet,0.012237675897195668,-2960.8393590450287
TCA,Turks and Caicos Islands,sugb,0,NA,sugarbeet,NA,NA
TUV,Tuvalu,sugb,0,NA,sugarbeet,NA,NA
UGA,Uganda,sugb,0,NA,sugarbeet,NA,NA
UKR,Ukraine,sugb,14470392.484727025,14011300,sugarbeet,0.032237724985845415,459092.48472702503
ARE,United Arab Emirates,sugb,0,NA,sugarbeet,NA,NA
GBR,United Kingdom,sugb,6820485.273917496,5687000,sugarbeet,0.1812491078892112,1133485.2739174962
USA,United States,sugb,31615085.54973799,33493270,sugarbeet,0.057694114200971196,-1878184.45026201
URY,Uruguay,sugb,0,0,sugarbeet,NaN,0
UZB,Uzbekistan,sugb,1053.1000059843063,0,sugarbeet,2,1053.1000059843063
VUT,Vanuatu,sugb,0,NA,sugarbeet,NA,NA
VEN,Venezuela,sugb,33141.49921011925,23042,sugarbeet,0.3595183408690294,10099.499210119247
VNM,Vietnam,sugb,0,NA,sugarbeet,NA,NA
VIR,"Virgin Islands, U.S.",sugb,0,NA,sugarbeet,NA,NA
WLF,Wallis and Futuna,sugb,0,NA,sugarbeet,NA,NA
ESH,Western Sahara,sugb,0,NA,sugarbeet,NA,NA
YEM,Yemen,sugb,0,NA,sugarbeet,NA,NA
ZMB,Zambia,sugb,0,NA,sugarbeet,NA,NA
ZWE,Zimbabwe,sugb,0,NA,sugarbeet,NA,NA
XMI,Madeira Island,sugb,0,NA,sugarbeet,NA,NA
COD,Democratic Republic of the Congo,sugb,0,NA,sugarbeet,NA,NA
AFG,Afghanistan,sugc,19300.424351602793,17364,sugarcane,0.10562960612898,1936.4243516027927
ALA,Åland,sugc,0,NA,sugarcane,NA,NA
ALB,Albania,sugc,0,NA,sugarcane,NA,NA
DZA,Algeria,sugc,0,NA,sugarcane,NA,NA
ASM,American Samoa,sugc,0,30,sugarcane,2,-30
AND,Andorra,sugc,0,NA,sugarcane,NA,NA
