"","iso3c","Country","ncells","broiler_cells","salmon_cells","prop_broiler","X","salmon_cpi","variance_chi","chicken_cpi","broiler_cpi_cell","salmon_cpi_cell","broiler_count","broiler_slaughter_wt_tonnes","broiler_carcass_wt_tonnes","protein_tonnes.x","kcal.x","year","fao_tonnes_production","salmon_edible_wt_tonnes","protein_tonnes.y","kcal.y"
"237","WLF","Wallis and Futuna",3922,25,25,0.00637429882712902,237,0.0000000000307339481814403,0.0000000000000000000000674949260852018,NA,NA,0.00000000000122935792725761,54976,266.937219797569,194.864170452225,36.2447357041139,418957966.472284,NA,NA,NA,NA,NA
"238","WSM","Samoa",2033,236,231,0.116084604033448,238,0.0000000157691777530725,0.0000000000000000141320813222912,NA,NA,0.0000000000682648387578896,421736,2047.74875088307,1494.85658814464,278.043325394903,3213941664.51097,NA,NA,NA,NA,NA
"239","XKO","Kosovo",78,77,0,0.987179487179487,239,0.00000000121517107599138,0.0000000000000000000431847140688531,NA,NA,Inf,281800.272706801,1368.28764068958,998.849977703392,185.786095852831,2147527452.06229,NA,NA,NA,NA,NA
"240","XMI","Madeira Island",10450,10394,10394,0.994641148325359,240,0.000011645732850892,0.00000000000974290674376863,NA,NA,0.00000000112042840589686,7323.3583381537,35.5587331629819,25.9578752089768,4.82816478886968,55809431.6993001,NA,NA,NA,NA,NA
"241","YEM","Yemen",15702,8608,6470,0.548210419054897,241,0.0000390072671678937,0.0000000000707975021159299,NA,NA,0.0000000060289439208491,54400000,264140.438682111,192822.520237941,35864.988764257,414568418511.573,NA,NA,NA,NA,NA
"242","ZAF","South Africa",40105,39109,32893,0.975165191372647,242,0.00039669512784031,0.0000000115104066831914,NA,NA,0.0000000120601686632508,132754934,2119985.95942814,1547589.75038254,287851.693571153,3327317963322.46,NA,NA,NA,NA,NA
"243","ZMB","Zambia",11504,10937,9290,0.950712795549374,243,0.00000143902535182501,0.0000000000000655223630186895,NA,NA,0.000000000154900468441874,28939953,140518.600751097,102578.578548301,19079.6156099839,220543943878.847,NA,NA,NA,NA,NA
"244","ZWE","Zimbabwe",6924,6796,6532,0.981513575967649,244,0.00000154998224421242,0.000000000000135209924837363,NA,NA,0.000000000237290606891062,18129531,88028.3505779583,64260.6959219096,11952.4894414752,138160496232.106,NA,NA,NA,NA,NA
"245","ABW","Aruba",NA,NA,NA,NA,1,NA,0.000000000000000189699699410041,0.0000000514128671301595,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"246","AFG","Afghanistan",NA,NA,NA,NA,2,NA,0.0000000371826698119767,0.00097109948181393,NA,NA,2530673,12167.5825226162,8882.33524150984,1652.11435492083,19097020769.2462,NA,NA,NA,NA,NA
"247","AGO","Angola",NA,NA,NA,NA,3,NA,0.000000482711496901482,0.00380839827679109,NA,NA,34800000,49685.3085458948,36270.2752385032,6746.2711943616,77981091762.7819,NA,NA,NA,NA,NA
"248","AIA","Anguilla",NA,NA,NA,NA,4,NA,0.00000000000280390239669339,0.00000647913524074216,NA,NA,419687.311522765,2037.80129733344,1487.59494705341,276.692660151934,3198329136.16483,NA,NA,NA,NA,NA
"249","ALA","Åland",NA,NA,NA,NA,5,NA,0.0000000000000145928200329796,0.000000882702727075313,NA,NA,7803.89864825972,37.8920075805525,27.6611655338033,5.14497678928742,59471505.8976771,NA,NA,NA,NA,NA
"250","ALB","Albania",NA,NA,NA,NA,6,NA,0.0000000158116827527994,0.000882805542861858,NA,NA,2844000,12304.7702822464,8982.48230603986,1670.74170892341,19312336957.9857,NA,NA,NA,NA,NA
"251","AND","Andorra",NA,NA,NA,NA,7,NA,0.000000000000000128267402892332,0.0000000416302425763084,NA,NA,943.875098567028,4.58300703302602,3.34559513410899,0.622280694944273,7193029.53833434,NA,NA,NA,NA,NA
"252","ARE","United Arab Emirates",NA,NA,NA,NA,8,NA,0.0000000145585457089415,0.000801025898896125,NA,NA,18803863,59872.6258989301,43707.0169062189,8129.50514455672,93970086348.3707,NA,NA,NA,NA,NA
"253","ARG","Argentina",NA,NA,NA,NA,9,NA,0.000451117037949498,0.116799435109494,NA,NA,68000000,2661400.91326076,1942822.66668036,361365.016002546,4177068733362.77,NA,NA,NA,NA,NA
"254","ARM","Armenia",NA,NA,NA,NA,10,NA,0.00000000151387488482387,0.000227201795823259,NA,NA,1210800,3463.08123664961,2528.04930275421,470.217170312284,5435306000.92156,NA,NA,NA,NA,NA
"255","ASM","American Samoa",NA,NA,NA,NA,11,NA,0.0000000000000477961133450098,0.00000156198642970249,NA,NA,31739,154.109437193594,112.499889151324,20.9249793821462,241874761.675346,NA,NA,NA,NA,NA
"256","ATG","Antigua and Barbuda",NA,NA,NA,NA,12,NA,0.00000000000106184783653181,0.00000509540243229589,NA,NA,99768,34.2482591128677,25.0012291523934,4.65022862234517,53752642.6776458,NA,NA,NA,NA,NA
"257","AUS","Australia",NA,NA,NA,NA,13,NA,0.0000464074332043985,0.0575372511654088,NA,NA,74424000,1566864.29155021,1143810.93283165,212748.833506687,2459193505588.05,2016,56115.19,28057.595,5566.626848,39841784900
"258","AUT","Austria",NA,NA,NA,NA,14,NA,0.000000108068196797905,0.0033202948569559,NA,NA,9922000,151164.660564393,110350.202212007,20525.1376114332,237252934755.814,NA,NA,NA,NA,NA
"259","AZE","Azerbaijan",NA,NA,NA,NA,15,NA,0.000000619766737122216,0.00484205545227262,NA,NA,12609000,113120.987767423,82578.3210702185,15359.5677190606,177543390300.97,NA,NA,NA,NA,NA
"260","BDI","Burundi",NA,NA,NA,NA,16,NA,0.00000000126731938927105,0.000156289074341172,NA,NA,1076675,4367.96450880493,3188.6140914276,593.082221005533,6855520296.56933,NA,NA,NA,NA,NA
"261","BEL","Belgium",NA,NA,NA,NA,17,NA,0.000000227218505547337,0.00491284111056501,NA,NA,17335000,587929.523884089,429188.552435385,79829.0707529816,922755387736.077,NA,NA,NA,NA,NA
"262","BEN","Benin",NA,NA,NA,NA,18,NA,0.0000000126401353819155,0.000661263869796993,NA,NA,2442133,13732.9416395768,10025.0473968911,1864.65881582174,21553851903.3158,NA,NA,NA,NA,NA
"263","BES","Bonaire, Sint Eustatius and Saba",NA,NA,NA,NA,19,NA,0.000000000000258596066135207,0.00000289692856703899,NA,NA,86135,418.230453784626,305.308231262777,56.7873310148765,656412697.21497,NA,NA,NA,NA,NA
"264","BFA","Burkina Faso",NA,NA,NA,NA,20,NA,0.000000568362519081712,0.00318474731021438,NA,NA,26500000,9966.26948856564,7275.37672665292,1353.22007115744,15642059962.3038,NA,NA,NA,NA,NA
"265","BGD","Bangladesh",NA,NA,NA,NA,21,NA,0.000000525166452293277,0.00394183672163516,NA,NA,23393000,163120.604545946,119078.04131854,22148.5156852485,256017788834.862,NA,NA,NA,NA,NA
"266","BGR","Bulgaria",NA,NA,NA,NA,22,NA,0.000000169606630275345,0.00353079108255083,NA,NA,8352000,102552.431765301,74863.2751886696,13924.5691850925,160956041655.64,NA,NA,NA,NA,NA
"267","BHR","Bahrain",NA,NA,NA,NA,23,NA,0.0000000000204325592673223,0.0000250170528148968,NA,NA,267924,8820.78431439105,6439.17254950547,1197.68609420802,13844220981.4368,NA,NA,NA,NA,NA
"268","BHS","Bahamas",NA,NA,NA,NA,24,NA,0.000000000239975727911297,0.0000714876946572751,NA,NA,2917714,8316.29044203542,6070.89202268586,1129.18591621957,13052417848.7746,NA,NA,NA,NA,NA
"269","BIH","Bosnia and Herzegovina",NA,NA,NA,NA,25,NA,0.0000000245231883185928,0.00152938564930637,NA,NA,11291000,71782.6815821158,52401.3575549445,9746.65250521968,112662918743.131,NA,NA,NA,NA,NA
"270","BLM","Saint-Barthélemy",NA,NA,NA,NA,26,NA,0.00000000000000000000000865871969205612,0.000000000013300975098485,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"271","BLR","Belarus",NA,NA,NA,NA,27,NA,0.000000577164306186256,0.00835132238036398,NA,NA,26155201,561138.252797607,409630.924542253,76191.351964859,880706487765.843,NA,NA,NA,NA,NA
"272","BLZ","Belize",NA,NA,NA,NA,28,NA,0.000000000646532898904216,0.000194291718994476,NA,NA,859214,25002.9773084478,18252.1734351669,3394.90425894104,39242172885.6088,NA,NA,NA,NA,NA
"273","BMU","Bermuda",NA,NA,NA,NA,29,NA,0.000000000000000661638113403385,0.0000000943431566686003,NA,NA,20513,99.6013385787894,72.7089771625163,13.523869752228,156324300.89941,NA,NA,NA,NA,NA
"274","BOL","Bolivia",NA,NA,NA,NA,30,NA,0.00000700698684357904,0.0199114533936181,NA,NA,179026531,689592.246289187,503402.339791107,93632.8352011459,1082315030550.88,NA,NA,NA,NA,NA
"275","BRA","Brazil",NA,NA,NA,NA,31,NA,0.0015095669833212,0.317362459651913,NA,NA,1025749079,17644222.9245546,12880282.7349249,2395732.58869602,27692607880088.5,NA,NA,NA,NA,NA
"276","BRB","Barbados",NA,NA,NA,NA,32,NA,0.000000000421257867943756,0.000112575575887057,NA,NA,2757064,19738.3199852362,14408.9735892224,2680.06908759537,30979293216.8281,NA,NA,NA,NA,NA
"277","BRN","Brunei",NA,NA,NA,NA,33,NA,0.0000000166919966688419,0.00060579106881739,NA,NA,15463350,31620.8992616401,23083.2564609973,4293.48570174549,49629001391.1441,NA,NA,NA,NA,NA
"278","BTN","Bhutan",NA,NA,NA,NA,34,NA,0.000000000193593795875203,0.0000721729233498211,NA,NA,158000,1120.41360466523,817.90193140562,152.129759241445,1758489152.52208,NA,NA,NA,NA,NA
"279","BWA","Botswana",NA,NA,NA,NA,35,NA,0.00000000188517560266809,0.000246680895198122,NA,NA,200000,4747.63645116644,3465.7746093515,644.634077339379,7451415410.10572,NA,NA,NA,NA,NA
"280","CAF","Central African Republic",NA,NA,NA,NA,36,NA,0.0000000163494455924063,0.000566546982039637,NA,NA,6642478,6996.86449245231,5107.71107949019,950.034260785175,10981578820.9039,NA,NA,NA,NA,NA
"281","CAN","Canada",NA,NA,NA,NA,37,NA,0.0000332063948962827,0.0528025183550185,NA,NA,139608325,1516520.55232449,1107060.00319688,205913.160594619,2380179006873.28,2016,123522,61761,12253.3824,87700620000
"282","CCK","Cocos Islands",NA,NA,NA,NA,38,NA,0.00000000000000714556347917155,0.00000030634003408898,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"283","CHE","Switzerland",NA,NA,NA,NA,39,NA,0.000000210447892713746,0.00359115726087325,NA,NA,7837000,112800.060594368,82344.0442338885,15315.9922275033,177039695102.86,NA,NA,NA,NA,NA
"284","CHL","Chile",NA,NA,NA,NA,40,NA,0.00000327970054111992,0.0186307953159934,NA,NA,94900000,807776.350702902,589676.736013118,109679.87289844,1267804982428.2,2016,642701,321350.5,63755.9392,456317710000
"285","CHN","China",NA,NA,NA,NA,41,NA,0.00481280206947354,0.703502625085129,NA,NA,1975356882,12928866.5861305,9438072.60787529,1755481.5050648,20291856106931.9,NA,NA,NA,NA,NA
"286","CIV","Côte d'Ivoire",NA,NA,NA,NA,42,NA,0.000000101774342518792,0.00237843117709821,NA,NA,52035814,65663.31238809,47934.2180433057,8915.76455605486,103058568793.107,NA,NA,NA,NA,NA
"287","CMR","Cameroon",NA,NA,NA,NA,43,NA,0.000000329547448449483,0.00308973093042118,NA,NA,46280000,90213.3492250754,65855.744934305,12249.1685577807,141589851608.756,NA,NA,NA,NA,NA
"288","COD","Democratic Republic of the Congo",NA,NA,NA,NA,44,NA,0.0000000501460537432444,0.000890035160300415,NA,NA,16503160,6811.18662989402,4972.16623982264,924.822920607011,10690157415.6187,NA,NA,NA,NA,NA
"289","COG","Republic of Congo",NA,NA,NA,NA,45,NA,0.0000000008390200131624,0.000174846528602593,NA,NA,2421949,8614.85559114872,6288.84458153857,1169.72509216617,13521015850.3079,NA,NA,NA,NA,NA
"290","COK","Cook Islands",NA,NA,NA,NA,46,NA,0.00000000000000694556562562758,0.000000296980201694904,NA,NA,13551,65.7971890548031,48.0319480100062,8.93394232986116,103268688.221513,NA,NA,NA,NA,NA
"291","COL","Colombia",NA,NA,NA,NA,47,NA,0.00000179750915874607,0.010528828123502,NA,NA,107203414,1867958.46536795,1363609.6797186,253631.40042766,2931760811394.99,NA,NA,NA,NA,NA
"292","COM","Comoros",NA,NA,NA,NA,48,NA,0.00000000000130737940932328,0.00000592064213669726,NA,NA,352464,488.129253751591,356.334355238661,66.278190074391,766118863.763122,NA,NA,NA,NA,NA
"293","CPV","Cape Verde",NA,NA,NA,NA,49,NA,0.000000000243504768439714,0.0000789962680311225,NA,NA,741000,3597.94237248978,2626.49793191754,488.528615336663,5646970553.62272,NA,NA,NA,NA,NA
"294","CRI","Costa Rica",NA,NA,NA,NA,50,NA,0.0000000232251108504301,0.000835082419011699,NA,NA,21465335,162404.771514139,118555.483205321,22051.3198761898,254894288891.441,NA,NA,NA,NA,NA
"295","CUB","Cuba",NA,NA,NA,NA,51,NA,0.0000000452666756372951,0.00158678382355063,NA,NA,21044000,102179.621169602,74591.1234538094,13873.9489624085,160370915425.69,NA,NA,NA,NA,NA
"296","CUW","Curaçao",NA,NA,NA,NA,52,NA,0.000000000000175060313075527,0.00000226586777413384,NA,NA,69845.5668504981,339.136740218589,247.56982035957,46.0479865868801,532275113.773076,NA,NA,NA,NA,NA
"297","CXR","Christmas Island",NA,NA,NA,NA,53,NA,0.0000000000000577423196679995,0.00000183397180115379,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"298","CYM","Cayman Islands",NA,NA,NA,NA,54,NA,0.000000000000000776532964711729,0.000000152135085830275,NA,NA,5140,24.9573870372436,18.2188925371878,3.38871401191693,39170618.9549538,NA,NA,NA,NA,NA
"299","CYP","Cyprus",NA,NA,NA,NA,55,NA,0.00000000317467377365015,0.000483221523441511,NA,NA,2021000,25445.9839500197,18575.5682835143,3455.05570073367,39937471809.5558,NA,NA,NA,NA,NA
"300","CZE","Czech Republic",NA,NA,NA,NA,56,NA,0.00000173292629340356,0.0104836462665637,NA,NA,16081000,189858.467893935,138596.681562572,25778.9827706385,297982865359.531,NA,NA,NA,NA,NA
"301","DEU","Germany",NA,NA,NA,NA,57,NA,0.0000196079019365801,0.0339866695906779,NA,NA,118251000,1235191.03476051,901689.45537517,167714.238699782,1938632329056.61,NA,NA,NA,NA,NA
"302","DJI","Djibouti",NA,NA,NA,NA,58,NA,0.000000000000111478058582972,0.00000206192441991148,NA,NA,29493.1758328667,143.204786812905,104.539494373421,19.4443459534563,224759912.902855,NA,NA,NA,NA,NA
"303","DMA","Dominica",NA,NA,NA,NA,59,NA,0.00000000000143867249616539,0.00000787154210679831,NA,NA,149529,446.115253767961,325.664135250612,60.5735291566138,700177890.788815,NA,NA,NA,NA,NA
"304","DNK","Denmark",NA,NA,NA,NA,60,NA,0.000000059652856739772,0.00275947694943601,NA,NA,13254000,198983.481329958,145257.941370869,27017.9770949816,312304573947.368,NA,NA,NA,NA,NA
"305","DOM","Dominican Republic",NA,NA,NA,NA,61,NA,0.000000280131862959611,0.00315902996668509,NA,NA,166100000,422340.325848072,308308.437869093,57345.3694436512,662863141418.549,NA,NA,NA,NA,NA
"306","DZA","Algeria",NA,NA,NA,NA,62,NA,0.000000498163869164162,0.00411877981556154,NA,NA,110630486,303626.457827922,221647.314214383,41226.4004438753,476541725560.924,NA,NA,NA,NA,NA
"307","ECU","Ecuador",NA,NA,NA,NA,63,NA,0.0000185719201807507,0.0273549681467386,NA,NA,149700000,415275.03988533,303150.779116291,56386.0449156301,651774175100.026,NA,NA,NA,NA,NA
"308","EGY","Egypt",NA,NA,NA,NA,64,NA,0.0000297186073567624,0.0313746203572708,NA,NA,115901957,562764.591288514,410818.151640615,76412.1762051544,883259026027.323,NA,NA,NA,NA,NA
"309","ERI","Eritrea",NA,NA,NA,NA,65,NA,0.000000011505581629557,0.000464240448907262,NA,NA,742000,725.728629409521,529.781899468951,98.5394333012248,1139031083.85824,NA,NA,NA,NA,NA
"310","ESH","Western Sahara",NA,NA,NA,NA,66,NA,0.0000000000245532447004941,0.0000193723356730995,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"311","ESP","Spain",NA,NA,NA,NA,67,NA,0.0000066634675949074,0.0215859349403701,NA,NA,89859985,1647785.57851465,1202883.47231569,223736.325850719,2586199465478.74,NA,NA,NA,NA,NA
"312","EST","Estonia",NA,NA,NA,NA,68,NA,0.00000000800299464260951,0.00071917291185357,NA,NA,1404000,24560.1221665878,17928.8891816091,3334.77338777929,38547111740.4595,NA,NA,NA,NA,NA
"313","ETH","Ethiopia",NA,NA,NA,NA,69,NA,0.000000851991027647938,0.00539084734007614,NA,NA,48483787,4801.29212195664,3504.94324902835,651.919444319273,7535627985.41095,NA,NA,NA,NA,NA
"314","FIN","Finland",NA,NA,NA,NA,70,NA,0.000000022579344328973,0.00161117350763275,NA,NA,4673000,148502.196233981,108406.603250806,20163.6282046499,233074196989.233,NA,NA,NA,NA,NA
"315","FJI","Fiji",NA,NA,NA,NA,71,NA,0.000000000977528572778932,0.000139710984111503,NA,NA,4554937,27494.2892430515,20070.8311474276,3733.17459342153,43152286966.9694,NA,NA,NA,NA,NA
"316","FLK","Falkland Islands",NA,NA,NA,NA,72,NA,0.00000000000015564419476749,0.00000174699948844464,NA,NA,3224,15.654205410131,11.4275699493956,2.12552801058759,24569275.3912006,NA,NA,NA,NA,NA
"317","FRA","France",NA,NA,NA,NA,73,NA,0.0000252918609602155,0.045259016751708,NA,NA,108074000,1388357.33416343,1013500.85393931,188511.158832711,2179026835969.51,NA,NA,NA,NA,NA
"318","FRO","Faroe Islands",NA,NA,NA,NA,74,NA,0.000000000265176409479899,0.0000616782145933579,NA,NA,0,0,0,0,0,2016,83300,41650,8263.36,59143000000
"319","FSM","Micronesia",NA,NA,NA,NA,75,NA,0.0000000000000000123707268729048,0.0000000186937252845844,NA,NA,98377,173.495736883456,126.651887924923,23.5572511540356,272301559.038583,NA,NA,NA,NA,NA
"320","GAB","Gabon",NA,NA,NA,NA,76,NA,0.00000000122434385151609,0.00028073576859889,NA,NA,2519558,4129.81837030129,3014.76741031994,560.746738319509,6481749932.18787,NA,NA,NA,NA,NA
"321","GBR","United Kingdom",NA,NA,NA,NA,77,NA,0.00000691537041579455,0.0286225383149011,NA,NA,108412357,2048177.02372851,1495169.22732181,278101.476281858,3214613838741.9,2016,163131.52,81565.76,16182.646784,115823379200
"322","GEO","Georgia",NA,NA,NA,NA,78,NA,0.00000000432579945662711,0.000577570223632137,NA,NA,5440529,18914.1306579453,13807.3153803001,2568.16066073582,29685728067.6452,NA,NA,NA,NA,NA
"323","GGY","Guernsey",NA,NA,NA,NA,79,NA,0.0000000000334725297179059,0.000021005307654411,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"324","GHA","Ghana",NA,NA,NA,NA,80,NA,0.000000199126646629821,0.0026126657083494,NA,NA,54027787,51950.4545004228,37923.8317853086,7053.83271206741,81536238338.4136,NA,NA,NA,NA,NA
"325","GIB","Gibraltar",NA,NA,NA,NA,81,NA,0.0000000000000000158399213819836,0.0000000142097067332591,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"326","GIN","Guinea",NA,NA,NA,NA,82,NA,0.0000000119978194453387,0.000622795645292507,NA,NA,23216000,4551.06281457586,3322.27585464038,617.943308963111,7142893087.47682,NA,NA,NA,NA,NA
"327","GLP","Guadeloupe",NA,NA,NA,NA,83,NA,0.00000000000328244511789304,0.00000858175853509625,NA,NA,158034,767.337685417072,560.156510354463,104.18911092593,1204336497.26209,NA,NA,NA,NA,NA
"328","GMB","Gambia",NA,NA,NA,NA,84,NA,0.000000000710353959682497,0.000119895809005018,NA,NA,1085744,1471.67700490836,1074.3242135831,199.824303726457,2309797059.20367,NA,NA,NA,NA,NA
"329","GNB","Guinea-Bissau",NA,NA,NA,NA,85,NA,0.00000000020641960563133,0.0000820176570229115,NA,NA,1730303,2833.68372731467,2068.58912093971,384.757576494785,4447466610.02037,NA,NA,NA,NA,NA
"330","GNQ","Equatorial Guinea",NA,NA,NA,NA,86,NA,0.00000000000506058700263825,0.00001385530660464,NA,NA,300000,238.059017933455,173.783083091422,32.3236534550045,373633628.646557,NA,NA,NA,NA,NA
"331","GRC","Greece",NA,NA,NA,NA,87,NA,0.00000026622952733257,0.00504960215476948,NA,NA,22279711,187765.264244451,137068.642898449,25494.7675791116,294697582231.666,NA,NA,NA,NA,NA
"332","GRD","Grenada",NA,NA,NA,NA,88,NA,0.00000000000621304620248888,0.0000133053223302588,NA,NA,120912,524.5034801361,382.887540499353,71.2170825328796,823208212.073609,NA,NA,NA,NA,NA
"333","GRL","Greenland",NA,NA,NA,NA,89,NA,0.0000000000553550665478,0.0000293470603334843,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"334","GTM","Guatemala",NA,NA,NA,NA,90,NA,0.000000146799218500376,0.00348093600506555,NA,NA,15927663,267733.78187629,195445.660769692,36352.8929031626,420208170654.837,NA,NA,NA,NA,NA
"335","GUF","French Guiana",NA,NA,NA,NA,91,NA,0.00000000000361235433716034,0.00000784092397213346,NA,NA,128358.864442381,356.892512318931,260.531533992819,48.4588653226644,560142798.084562,NA,NA,NA,NA,NA
"336","GUM","Guam",NA,NA,NA,NA,92,NA,0.00000000000256662743808556,0.00000866379825645187,NA,NA,207489,1007.46756400207,735.45132172151,136.793945840201,1581220341.70125,NA,NA,NA,NA,NA
"337","GUY","Guyana",NA,NA,NA,NA,93,NA,0.0000000225318590811681,0.000640450734442183,NA,NA,26659970,43250.925827437,31573.175854029,5872.6107088494,67882328086.1624,NA,NA,NA,NA,NA
"338","HKG","Hong Kong",NA,NA,NA,NA,94,NA,0.000000000270367275096376,0.0000629212230695629,NA,NA,1235000,5996.57062081631,4377.4965531959,814.214358894438,9411617589.37119,NA,NA,NA,NA,NA
"339","HND","Honduras",NA,NA,NA,NA,95,NA,0.000000435295000587338,0.00492130012708545,NA,NA,41148043,242879.136549391,177301.769681056,32978.1291606763,381198804814.27,NA,NA,NA,NA,NA
"340","HRV","Croatia",NA,NA,NA,NA,96,NA,0.0000000398675849662892,0.00200282126411347,NA,NA,5723000,43726.1650832747,31920.1005107906,5937.13869500705,68628216098.1997,NA,NA,NA,NA,NA
"341","HTI","Haiti",NA,NA,NA,NA,97,NA,0.0000000292344622509253,0.000755021686990989,NA,NA,5240213,9594.87308730972,7004.25735373609,1302.79186779491,15059153310.5326,NA,NA,NA,NA,NA
"342","HUN","Hungary",NA,NA,NA,NA,98,NA,0.000000777560894190562,0.00769616433663659,NA,NA,20043000,401805.237845988,293317.823627571,54557.1151947282,630633320799.278,NA,NA,NA,NA,NA
"343","IDN","Indonesia",NA,NA,NA,NA,99,NA,0.000210973576065224,0.14534624097653,NA,NA,1926729000,2793220.05059808,2039050.6369366,379263.418470207,4383958869413.68,NA,NA,NA,NA,NA
"344","IMN","Isle of Man",NA,NA,NA,NA,100,NA,0.00000000000034736487842888,0.00000276096982694765,NA,NA,13456.3828728899,65.3377734396981,47.6965746109796,8.87156287764221,102547635.413606,NA,NA,NA,NA,NA
"345","IND","India",NA,NA,NA,NA,101,NA,0.000427679331684231,0.176852628231423,NA,NA,392608803,3984554.47300828,2908724.76529604,541022.806345064,6253758245386.49,NA,NA,NA,NA,NA
"346","IOT","British Indian Ocean Territory",NA,NA,NA,NA,102,NA,0.000000000000000000852875234187017,0.00000000342554604174691,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"347","IRL","Ireland",NA,NA,NA,NA,103,NA,0.0000000424389881553457,0.00241011529427189,NA,NA,10904696,104911.363440488,76585.2953115562,14244.8649279495,164658384919.846,2016,16300,8150,1616.96,11573000000
"348","IRN","Iran",NA,NA,NA,NA,104,NA,0.00156238238228731,0.219325353086905,NA,NA,977938678,2790853.07802866,2037322.74696092,378942.030934732,4380243905965.99,NA,NA,NA,NA,NA
"349","IRQ","Iraq",NA,NA,NA,NA,105,NA,0.0000135860639547331,0.0197454394089727,NA,NA,41253000,105588.286869506,77079.4494147393,14336.7775911415,165720816241.69,NA,NA,NA,NA,NA
"350","ISL","Iceland",NA,NA,NA,NA,106,NA,0.000000000131051172298159,0.0000558609264812264,NA,NA,265849.383116896,11654.2321069769,8507.58943809314,1582.41163548532,18291317291.9003,NA,NA,NA,NA,NA
"351","ISR","Israel",NA,NA,NA,NA,107,NA,0.000000255864118453135,0.00331769771886975,NA,NA,32751000,704367.120319367,514187.997833138,95638.9675969637,1105504195341.25,NA,NA,NA,NA,NA
"352","ITA","Italy",NA,NA,NA,NA,108,NA,0.00000223604602596504,0.0145097449226129,NA,NA,74131703,1301051.83267431,949767.837852249,176656.817840518,2042000851382.33,NA,NA,NA,NA,NA
"353","JAM","Jamaica",NA,NA,NA,NA,109,NA,0.0000000124551274398531,0.000476985276953024,NA,NA,12494499,206212.746251834,150535.304763839,27999.566686074,323650905242.254,NA,NA,NA,NA,NA
"354","JEY","Jersey",NA,NA,NA,NA,110,NA,0.000000000000867893074656946,0.00000411398421908599,NA,NA,11883.1732721844,57.6990184016606,42.1202834332122,7.83437271857747,90558609.3814063,NA,NA,NA,NA,NA
"355","JOR","Jordan",NA,NA,NA,NA,111,NA,0.0000000780926978156677,0.0015697834335809,NA,NA,27098598,244994.152600874,178845.731398638,33265.3060401466,384518322507.071,NA,NA,NA,NA,NA
"356","JPN","Japan",NA,NA,NA,NA,112,NA,0.00000914683048581479,0.0187398208795122,NA,NA,175559000,2556965.92752523,1866585.12709342,347184.833639376,4013158023250.85,2016,13208,6604,1310.2336,9377680000
"357","KAZ","Kazakhstan",NA,NA,NA,NA,113,NA,0.00000187987069586739,0.00945570941396397,NA,NA,15458000,163268.562247409,119186.050440609,22168.6053819532,256250008447.309,NA,NA,NA,NA,NA
"358","KEN","Kenya",NA,NA,NA,NA,114,NA,0.000000137916148069584,0.00201620596249775,NA,NA,26389453,11928.5960302891,8707.87510211102,1619.66476899265,18721931469.5387,NA,NA,NA,NA,NA
"359","KGZ","Kyrgyzstan",NA,NA,NA,NA,115,NA,0.00000000497721182709067,0.000430531879951735,NA,NA,452000,5236.53796123314,3822.67271170019,711.017124376235,8218746330.15541,NA,NA,NA,NA,NA
"360","KHM","Cambodia",NA,NA,NA,NA,116,NA,0.0000000201077703503637,0.000910154228095952,NA,NA,8142096,18412.7752445082,13441.325928491,2500.08662269933,28898850746.2557,NA,NA,NA,NA,NA
"361","KIR","Kiribati",NA,NA,NA,NA,117,NA,0.0000000000000138676138906115,0.000000439002983267819,NA,NA,557944,1159.96609282124,846.775247759509,157.500196083269,1820566782.68294,NA,NA,NA,NA,NA
"362","KNA","Saint Kitts and Nevis",NA,NA,NA,NA,118,NA,0.000000000000991649603412173,0.0000045259957459582,NA,NA,44773,148.743960169792,108.583090923948,20.1964549118544,233453645.486489,NA,NA,NA,NA,NA
"363","KOR","South Korea",NA,NA,NA,NA,119,NA,0.00000234963778655745,0.00904936894797772,NA,NA,99104000,1006441.65683765,734702.409491486,136654.648165416,1579610180406.7,NA,NA,NA,NA,NA
"364","KWT","Kuwait",NA,NA,NA,NA,120,NA,0.000000057601616334666,0.00139265252762297,NA,NA,40236000,62728.3343233402,45791.6840560383,8517.25323442313,98452120720.4824,NA,NA,NA,NA,NA
"365","LAO","Laos",NA,NA,NA,NA,121,NA,0.0000000164832373297071,0.000950686043798963,NA,NA,32439168,23907.78771668,17452.6850331764,3246.19941617081,37523272821.3293,NA,NA,NA,NA,NA
"366","LBN","Lebanon",NA,NA,NA,NA,122,NA,0.000000215578567013626,0.00318192582184643,NA,NA,63840648,83639.3517924253,61056.7268084705,11356.5511863755,131271962638.212,NA,NA,NA,NA,NA
"367","LBR","Liberia",NA,NA,NA,NA,123,NA,0.0000000000259219954894393,0.0000346097125519927,NA,NA,7185240,10983.4950414598,8017.95138026568,1491.33895672942,17238595467.5712,NA,NA,NA,NA,NA
